Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
1,100_0017_0025.JPG,-38.75622805,143.6719159,102.827,0.009,0.008,0.022
1,100_0017_0026.JPG,-38.7561591,143.6715819,103.336,0.01,0.009,0.024
1,100_0017_0027.JPG,-38.75608551,143.6712532,103.552,0.01,0.009,0.027
1,100_0017_0028.JPG,-38.7560166,143.6709148,103.904,0.006,0.006,0.017
1,100_0017_0029.JPG,-38.75594518,143.6705803,103.661,0.006,0.006,0.017
1,100_0017_0030.JPG,-38.75589307,143.6703084,103.863,0.006,0.006,0.016
1,100_0017_0031.JPG,-38.7561719,143.6704326,102.236,0.006,0.005,0.016
1,100_0017_0032.JPG,-38.75635209,143.6704874,102.816,0.006,0.006,0.017
1,100_0017_0033.JPG,-38.75643364,143.6708531,102.223,0.006,0.006,0.017
1,100_0017_0034.JPG,-38.756509,143.671178,102.108,0.006,0.006,0.016
1,100_0017_0035.JPG,-38.75658407,143.671509,101.985,0.006,0.006,0.017
1,100_0017_0036.JPG,-38.75665892,143.6718364,101.751,0.006,0.005,0.017
1,100_0017_0037.JPG,-38.75673407,143.6721681,101.833,0.006,0.006,0.017
1,100_0017_0038.JPG,-38.75681016,143.6724996,101.868,0.007,0.006,0.017
1,100_0017_0039.JPG,-38.75688517,143.6728292,101.796,0.006,0.006,0.017
1,100_0017_0040.JPG,-38.75695943,143.6731565,101.816,0.006,0.005,0.017
1,100_0017_0041.JPG,-38.75703383,143.67349,101.626,0.006,0.006,0.017
1,100_0017_0042.JPG,-38.75710823,143.6738148,101.205,0.006,0.006,0.017
1,100_0017_0043.JPG,-38.75718485,143.674143,101.208,0.006,0.006,0.016
1,100_0017_0044.JPG,-38.7572618,143.6744666,101.525,0.005,0.006,0.017
1,100_0017_0045.JPG,-38.75728207,143.6745301,101.651,0.006,0.006,0.017
1,100_0017_0046.JPG,-38.75756499,143.6745576,102.165,0.007,0.006,0.017
1,100_0017_0047.JPG,-38.75769159,143.6745154,102.933,0.006,0.006,0.016
1,100_0017_0048.JPG,-38.75759159,143.6741775,102.068,0.006,0.006,0.016
