Flight,File name,Easting (m),Northing (m),Orthometric height (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
6,100_0012_0095.JPG,732796.045,5708641.160,101.567,0.012,0.011,0.025
6,100_0012_0096.JPG,732791.841,5708611.685,101.538,0.010,0.010,0.021
6,100_0012_0097.JPG,732789.619,5708593.377,101.424,0.009,0.009,0.018
6,100_0012_0098.JPG,732815.440,5708614.006,100.652,0.009,0.009,0.020
6,100_0012_0099.JPG,732838.564,5708632.505,100.807,0.011,0.010,0.023
6,100_0012_0100.JPG,732857.529,5708648.407,101.123,0.013,0.012,0.028
6,100_0012_0101.JPG,732861.980,5708680.782,100.749,0.014,0.014,0.030
6,100_0012_0102.JPG,732866.182,5708710.208,100.919,0.014,0.014,0.031
6,100_0012_0103.JPG,732870.275,5708739.497,101.127,0.013,0.012,0.027
6,100_0012_0104.JPG,732874.410,5708768.961,101.135,0.011,0.011,0.024
6,100_0012_0105.JPG,732878.503,5708798.289,101.097,0.010,0.010,0.020
6,100_0012_0106.JPG,732882.547,5708824.462,101.053,0.009,0.007,0.019
6,100_0012_0107.JPG,732907.053,5708846.084,100.480,0.010,0.010,0.020
6,100_0012_0108.JPG,732929.417,5708865.813,100.705,0.011,0.011,0.024
6,100_0012_0109.JPG,732950.053,5708883.940,101.159,0.013,0.013,0.028
6,100_0012_0110.JPG,732950.787,5708884.012,101.128,0.013,0.013,0.029
6,100_0012_0111.JPG,732946.487,5708851.954,100.129,0.014,0.014,0.030
6,100_0012_0112.JPG,732942.232,5708822.080,100.425,0.013,0.013,0.028
6,100_0012_0113.JPG,732938.106,5708792.707,101.166,0.011,0.012,0.025
6,100_0012_0114.JPG,732933.923,5708763.100,101.511,0.010,0.010,0.020
6,100_0012_0115.JPG,732929.620,5708733.733,101.749,0.009,0.008,0.019
6,100_0012_0116.JPG,732925.622,5708705.501,101.920,0.009,0.009,0.019
6,100_0012_0117.JPG,732925.703,5708703.463,101.513,0.009,0.009,0.020
6,100_0012_0118.JPG,732951.651,5708724.296,100.248,0.012,0.012,0.026
6,100_0012_0119.JPG,732975.132,5708743.073,100.694,0.013,0.014,0.030
6,100_0012_0120.JPG,732993.978,5708758.836,101.178,0.014,0.014,0.031
6,100_0012_0121.JPG,732998.427,5708791.274,100.668,0.013,0.013,0.029
6,100_0012_0122.JPG,733002.534,5708820.341,100.668,0.012,0.012,0.025
6,100_0012_0123.JPG,733006.760,5708850.129,100.762,0.010,0.010,0.021
6,100_0012_0124.JPG,733010.861,5708879.478,100.832,0.009,0.009,0.019
6,100_0012_0125.JPG,733014.898,5708908.657,100.818,0.009,0.008,0.018
6,100_0012_0126.JPG,733019.056,5708938.251,100.957,0.010,0.009,0.020
6,100_0012_0127.JPG,733020.681,5708946.445,101.084,0.011,0.010,0.023
6,100_0012_0128.JPG,733045.207,5708968.111,100.442,0.013,0.013,0.028
6,100_0012_0129.JPG,733067.332,5708987.692,100.736,0.014,0.013,0.030
6,100_0012_0130.JPG,733088.079,5709005.940,101.151,0.014,0.013,0.030
6,100_0012_0131.JPG,733088.771,5709005.943,101.006,0.013,0.014,0.030
6,100_0012_0132.JPG,733084.479,5708974.123,100.338,0.011,0.011,0.024
6,100_0012_0133.JPG,733080.364,5708944.004,100.716,0.010,0.010,0.020
6,100_0012_0134.JPG,733076.194,5708914.385,100.934,0.009,0.008,0.018
6,100_0012_0135.JPG,733072.055,5708885.086,101.050,0.009,0.008,0.018
6,100_0012_0136.JPG,733067.915,5708855.756,100.800,0.010,0.009,0.021
6,100_0012_0137.JPG,733063.706,5708826.465,100.379,0.012,0.011,0.025
6,100_0012_0138.JPG,733062.437,5708814.420,100.491,0.013,0.013,0.029
6,100_0012_0139.JPG,733088.212,5708835.048,100.188,0.014,0.014,0.031
6,100_0012_0140.JPG,733111.201,5708853.527,100.368,0.013,0.013,0.029
6,100_0012_0141.JPG,733130.306,5708869.571,100.723,0.012,0.011,0.025
6,100_0012_0142.JPG,733134.838,5708902.087,100.434,0.010,0.009,0.020
6,100_0012_0143.JPG,733138.993,5708931.165,100.583,0.010,0.009,0.019
6,100_0012_0144.JPG,733143.215,5708960.849,100.880,0.009,0.008,0.018
6,100_0012_0145.JPG,733147.354,5708990.149,100.985,0.010,0.009,0.021
6,100_0012_0146.JPG,733151.520,5709019.710,100.997,0.012,0.012,0.026
6,100_0012_0147.JPG,733155.689,5709049.129,100.989,0.013,0.013,0.029
6,100_0012_0148.JPG,733158.818,5709068.494,100.901,0.014,0.014,0.030
6,100_0012_0149.JPG,733183.192,5709090.014,100.203,0.013,0.014,0.030
6,100_0012_0150.JPG,733205.654,5709109.827,100.339,0.012,0.012,0.026
6,100_0012_0151.JPG,733226.313,5709127.818,100.750,0.010,0.010,0.021
6,100_0012_0152.JPG,733227.080,5709127.858,100.655,0.010,0.009,0.019
6,100_0012_0153.JPG,733222.838,5709095.720,99.789,0.009,0.008,0.018
6,100_0012_0154.JPG,733218.662,5709065.932,100.244,0.010,0.009,0.020
6,100_0012_0155.JPG,733214.420,5709036.346,100.685,0.011,0.011,0.024
6,100_0012_0156.JPG,733210.327,5709006.998,100.796,0.013,0.013,0.028
6,100_0012_0157.JPG,733206.152,5708977.428,100.677,0.014,0.014,0.031
6,100_0012_0158.JPG,733202.004,5708947.762,100.944,0.014,0.014,0.031
6,100_0012_0159.JPG,733199.100,5708924.489,100.782,0.013,0.013,0.028
6,100_0012_0160.JPG,733225.099,5708945.417,100.082,0.010,0.010,0.022
6,100_0012_0161.JPG,733248.090,5708963.979,100.292,0.009,0.008,0.018
6,100_0012_0162.JPG,733267.107,5708980.128,100.663,0.009,0.009,0.017
6,100_0012_0163.JPG,733271.592,5709012.582,100.295,0.011,0.010,0.022
6,100_0012_0164.JPG,733275.729,5709041.742,100.333,0.012,0.012,0.027
7,100_0013_0001.JPG,733285.557,5709055.323,102.831,0.022,0.022,0.054
7,100_0013_0002.JPG,733317.149,5709042.508,102.502,0.015,0.015,0.037
7,100_0013_0003.JPG,733344.140,5709031.213,102.954,0.012,0.011,0.029
7,100_0013_0004.JPG,733349.393,5709029.693,103.064,0.011,0.010,0.026
7,100_0013_0005.JPG,733378.058,5709046.140,102.399,0.040,0.042,0.100
7,100_0013_0006.JPG,733403.559,5709060.674,102.705,0.036,0.038,0.090
7,100_0013_0007.JPG,733413.682,5709067.126,103.210,0.032,0.034,0.081
7,100_0013_0008.JPG,733383.308,5709079.979,102.889,0.027,0.028,0.067
7,100_0013_0009.JPG,733355.557,5709091.374,102.878,0.023,0.024,0.058
7,100_0013_0010.JPG,733328.103,5709102.665,102.913,0.020,0.020,0.049
7,100_0013_0011.JPG,733300.408,5709114.061,103.180,0.016,0.017,0.040
7,100_0013_0012.JPG,733272.619,5709125.497,103.322,0.013,0.014,0.033
7,100_0013_0013.JPG,733245.413,5709136.512,103.350,0.011,0.011,0.026
7,100_0013_0014.JPG,733237.960,5709140.022,103.360,0.009,0.008,0.022
7,100_0013_0015.JPG,733266.770,5709156.632,102.749,0.036,0.038,0.091
7,100_0013_0016.JPG,733292.497,5709171.124,102.859,0.033,0.034,0.082
7,100_0013_0017.JPG,733303.903,5709176.854,103.193,0.029,0.030,0.073
7,100_0013_0018.JPG,733334.327,5709164.558,102.570,0.024,0.025,0.060
7,100_0013_0019.JPG,733361.893,5709153.014,102.939,0.021,0.021,0.051
7,100_0013_0020.JPG,733389.067,5709141.766,103.419,0.017,0.018,0.043
7,100_0013_0021.JPG,733416.941,5709130.317,103.944,0.014,0.014,0.035
7,100_0013_0022.JPG,733444.399,5709119.187,104.067,0.011,0.011,0.028
7,100_0013_0023.JPG,733471.785,5709107.828,104.286,0.009,0.010,0.023
7,100_0013_0024.JPG,733480.970,5709104.512,104.389,0.009,0.009,0.021
7,100_0013_0025.JPG,733509.368,5709120.959,102.892,0.010,0.010,0.026
7,100_0013_0026.JPG,733535.381,5709135.463,103.088,0.012,0.013,0.031
7,100_0013_0027.JPG,733545.450,5709141.729,103.218,0.014,0.015,0.035
7,100_0013_0028.JPG,733514.994,5709154.651,102.468,0.016,0.016,0.039
7,100_0013_0029.JPG,733487.316,5709165.823,102.849,0.015,0.015,0.037
7,100_0013_0030.JPG,733459.873,5709177.068,103.233,0.013,0.014,0.033
7,100_0013_0031.JPG,733432.013,5709188.372,103.584,0.011,0.011,0.028
7,100_0013_0032.JPG,733404.522,5709199.718,103.806,0.010,0.010,0.024
7,100_0013_0033.JPG,733377.000,5709210.897,103.855,0.009,0.009,0.021
7,100_0013_0034.JPG,733369.852,5709214.468,103.930,0.010,0.009,0.023
7,100_0013_0035.JPG,733399.159,5709230.648,102.928,0.013,0.013,0.032
7,100_0013_0036.JPG,733424.864,5709244.561,103.182,0.014,0.015,0.035
7,100_0013_0037.JPG,733437.128,5709250.588,103.429,0.015,0.016,0.038
7,100_0013_0038.JPG,733467.395,5709238.167,102.862,0.015,0.016,0.038
7,100_0013_0039.JPG,733495.292,5709226.594,103.419,0.014,0.014,0.035
7,100_0013_0040.JPG,733522.757,5709215.379,103.488,0.012,0.012,0.030
7,100_0013_0041.JPG,733550.336,5709204.064,103.611,0.010,0.010,0.025
7,100_0013_0042.JPG,733577.827,5709192.735,103.767,0.009,0.009,0.022
7,100_0013_0043.JPG,733605.360,5709181.372,103.884,0.009,0.009,0.023
7,100_0013_0044.JPG,733621.572,5709174.915,104.269,0.011,0.011,0.027
7,100_0013_0045.JPG,733652.083,5709186.550,102.766,0.014,0.014,0.034
7,100_0013_0046.JPG,733680.302,5709196.620,102.863,0.015,0.016,0.038
7,100_0013_0047.JPG,733703.017,5709205.428,103.379,0.015,0.016,0.039
7,100_0013_0048.JPG,733672.177,5709218.425,102.608,0.013,0.014,0.034
7,100_0013_0049.JPG,733644.768,5709229.621,102.912,0.011,0.011,0.028
7,100_0013_0050.JPG,733617.041,5709241.131,103.284,0.010,0.010,0.024
7,100_0013_0051.JPG,733589.509,5709252.399,103.582,0.008,0.008,0.022
7,100_0013_0052.JPG,733561.907,5709263.618,103.752,0.010,0.010,0.025
7,100_0013_0053.JPG,733534.145,5709274.948,103.641,0.013,0.014,0.037
7,100_0013_0054.JPG,733507.864,5709285.510,103.819,0.014,0.014,0.035
7,100_0013_0055.JPG,733505.920,5709286.917,103.655,0.015,0.015,0.037
7,100_0013_0056.JPG,733536.680,5709299.130,102.943,0.015,0.016,0.038
7,100_0013_0057.JPG,733564.540,5709309.940,103.267,0.015,0.015,0.036
7,100_0013_0058.JPG,733586.543,5709318.136,103.785,0.012,0.012,0.031
7,100_0013_0059.JPG,733616.895,5709305.999,102.874,0.010,0.010,0.024
7,100_0013_0060.JPG,733644.508,5709294.097,103.453,0.008,0.009,0.022
7,100_0013_0061.JPG,733672.179,5709282.766,103.721,0.010,0.009,0.024
7,100_0013_0062.JPG,733699.677,5709271.421,103.932,0.011,0.011,0.028
7,100_0013_0063.JPG,733727.262,5709260.030,104.199,0.013,0.014,0.033
7,100_0013_0064.JPG,733754.966,5709248.653,104.233,0.016,0.016,0.040
7,100_0013_0065.JPG,733782.423,5709237.316,104.155,0.016,0.016,0.039
7,100_0013_0066.JPG,733791.913,5709233.746,104.043,0.017,0.017,0.041
7,100_0013_0067.JPG,733823.168,5709242.469,102.933,0.014,0.014,0.034
7,100_0013_0068.JPG,733852.026,5709249.800,103.376,0.012,0.012,0.029
7,100_0013_0069.JPG,733880.472,5709257.293,103.646,0.009,0.009,0.024
7,100_0013_0070.JPG,733885.744,5709259.172,103.462,0.009,0.009,0.023
7,100_0013_0071.JPG,733855.152,5709272.122,102.404,0.011,0.010,0.026
7,100_0013_0072.JPG,733827.597,5709283.371,102.600,0.012,0.012,0.031
7,100_0013_0073.JPG,733799.975,5709294.740,103.129,0.014,0.015,0.036
7,100_0013_0074.JPG,733772.639,5709305.894,103.154,0.016,0.017,0.039
7,100_0013_0075.JPG,733745.183,5709317.170,103.151,0.017,0.023,0.046
7,100_0013_0076.JPG,733717.456,5709328.601,103.029,0.015,0.015,0.037
7,100_0013_0077.JPG,733689.984,5709339.864,103.447,0.013,0.013,0.032
7,100_0013_0078.JPG,733669.023,5709348.937,103.616,0.010,0.010,0.025
7,100_0013_0079.JPG,733700.537,5709359.436,102.701,0.009,0.009,0.022
7,100_0013_0080.JPG,733728.600,5709368.654,103.145,0.010,0.010,0.025
7,100_0013_0081.JPG,733754.870,5709377.216,103.433,0.012,0.013,0.031
7,100_0013_0082.JPG,733757.881,5709376.257,103.283,0.013,0.013,0.033
7,100_0013_0083.JPG,733785.888,5709365.103,102.770,0.015,0.016,0.038
7,100_0013_0084.JPG,733813.643,5709353.360,103.215,0.016,0.016,0.039
7,100_0013_0085.JPG,733841.180,5709342.020,103.696,0.015,0.015,0.037
7,100_0013_0086.JPG,733868.613,5709330.711,103.855,0.014,0.014,0.034
7,100_0013_0087.JPG,733896.137,5709319.457,103.802,0.011,0.011,0.029
7,100_0013_0088.JPG,733923.100,5709308.208,103.982,0.010,0.009,0.024
7,100_0013_0089.JPG,733927.552,5709307.104,103.692,0.009,0.009,0.022
7,100_0013_0090.JPG,733923.752,5709339.971,102.810,0.010,0.009,0.025
7,100_0013_0091.JPG,733920.407,5709368.353,103.055,0.012,0.012,0.031
7,100_0013_0092.JPG,733919.087,5709374.409,103.004,0.014,0.014,0.034
7,100_0013_0093.JPG,733889.436,5709386.643,102.410,0.016,0.016,0.039
7,100_0013_0094.JPG,733883.630,5709388.616,102.654,0.016,0.016,0.039
7,100_0013_0095.JPG,733901.885,5709362.128,102.108,0.014,0.014,0.034
7,100_0013_0096.JPG,733918.499,5709336.569,102.910,0.012,0.011,0.030
7,100_0013_0097.JPG,733925.354,5709324.971,103.572,0.010,0.010,0.025
7,100_0013_0098.JPG,733912.872,5709296.043,101.715,0.009,0.008,0.022
7,100_0013_0099.JPG,733901.444,5709268.214,101.975,0.011,0.010,0.026
7,100_0013_0100.JPG,733898.164,5709261.554,102.344,0.012,0.012,0.030
7,100_0013_0101.JPG,733867.502,5709254.518,101.164,0.016,0.016,0.040
7,100_0013_0102.JPG,733838.111,5709246.078,101.613,0.016,0.016,0.040
7,100_0013_0103.JPG,733826.763,5709243.661,102.462,0.015,0.016,0.039
7,100_0013_0104.JPG,733839.377,5709274.478,102.586,0.013,0.013,0.033
7,100_0013_0105.JPG,733850.660,5709301.709,103.049,0.011,0.011,0.028
7,100_0013_0106.JPG,733862.053,5709329.291,103.140,0.010,0.010,0.027
7,100_0013_0107.JPG,733873.501,5709356.786,103.240,0.009,0.009,0.023
7,100_0013_0108.JPG,733884.616,5709383.568,103.330,0.010,0.010,0.025
7,100_0013_0109.JPG,733886.434,5709389.256,103.279,0.011,0.012,0.029
7,100_0013_0110.JPG,733853.767,5709388.454,102.320,0.015,0.015,0.036
7,100_0013_0111.JPG,733824.340,5709386.614,103.233,0.016,0.016,0.039
7,100_0013_0112.JPG,733820.826,5709385.962,103.364,0.016,0.016,0.039
7,100_0013_0113.JPG,733808.665,5709356.644,101.779,0.014,0.014,0.035
7,100_0013_0114.JPG,733797.084,5709328.530,102.163,0.012,0.012,0.031
7,100_0013_0115.JPG,733785.648,5709300.961,103.061,0.010,0.010,0.025
7,100_0013_0116.JPG,733774.157,5709273.157,103.309,0.008,0.009,0.022
7,100_0013_0117.JPG,733762.783,5709245.860,103.583,0.009,0.009,0.023
7,100_0013_0118.JPG,733752.822,5709222.920,103.743,0.011,0.011,0.029
7,100_0013_0119.JPG,733722.717,5709213.091,101.677,0.015,0.016,0.036
7,100_0013_0120.JPG,733694.361,5709201.883,101.915,0.017,0.017,0.042
7,100_0013_0121.JPG,733677.706,5709196.271,102.898,0.017,0.017,0.042
7,100_0013_0122.JPG,733690.271,5709226.966,102.700,0.013,0.013,0.033
7,100_0013_0123.JPG,733701.551,5709254.148,103.226,0.011,0.011,0.028
7,100_0013_0124.JPG,733712.831,5709281.510,103.414,0.010,0.009,0.023
7,100_0013_0125.JPG,733724.259,5709309.187,103.469,0.009,0.008,0.022
7,100_0013_0126.JPG,733735.587,5709336.526,103.456,0.010,0.010,0.025
7,100_0013_0127.JPG,733747.064,5709364.178,103.528,0.012,0.012,0.030
7,100_0013_0128.JPG,733751.491,5709376.056,103.345,0.016,0.016,0.047
7,100_0013_0129.JPG,733720.074,5709366.427,102.391,0.016,0.016,0.039
7,100_0013_0130.JPG,733691.522,5709356.710,102.632,0.015,0.016,0.039
7,100_0013_0131.JPG,733676.593,5709351.177,103.011,0.014,0.014,0.035
7,100_0013_0132.JPG,733664.841,5709322.086,101.637,0.011,0.011,0.027
7,100_0013_0133.JPG,733652.854,5709293.631,101.855,0.009,0.009,0.023
7,100_0013_0134.JPG,733641.536,5709266.315,102.631,0.009,0.008,0.022
7,100_0013_0135.JPG,733630.279,5709239.144,102.574,0.011,0.010,0.026
7,100_0013_0136.JPG,733618.860,5709211.473,102.846,0.013,0.013,0.032
7,100_0013_0137.JPG,733607.355,5709183.603,103.112,0.014,0.015,0.036
7,100_0013_0138.JPG,733600.107,5709167.317,103.458,0.016,0.016,0.039
7,100_0013_0139.JPG,733576.636,5709158.804,102.086,0.015,0.016,0.038
7,100_0013_0140.JPG,733550.288,5709143.484,101.549,0.014,0.014,0.035
7,100_0013_0141.JPG,733524.617,5709128.890,102.119,0.012,0.011,0.030
7,100_0013_0142.JPG,733519.098,5709126.398,102.245,0.010,0.010,0.026
7,100_0013_0143.JPG,733531.755,5709157.157,102.301,0.009,0.009,0.022
7,100_0013_0144.JPG,733543.034,5709184.368,102.489,0.010,0.010,0.025
7,100_0013_0145.JPG,733554.387,5709211.717,102.686,0.012,0.012,0.030
7,100_0013_0146.JPG,733565.788,5709239.255,102.744,0.014,0.014,0.035
7,100_0013_0147.JPG,733577.194,5709266.857,102.822,0.016,0.016,0.039
7,100_0013_0148.JPG,733588.537,5709294.257,102.887,0.016,0.016,0.039
7,100_0013_0149.JPG,733599.409,5709320.372,103.026,0.015,0.015,0.037
7,100_0013_0150.JPG,733600.183,5709323.361,102.925,0.014,0.014,0.035
7,100_0013_0151.JPG,733569.450,5709312.255,101.804,0.011,0.011,0.027
7,100_0013_0152.JPG,733541.447,5709301.256,102.156,0.009,0.009,0.023
7,100_0013_0153.JPG,733523.613,5709293.690,102.554,0.009,0.008,0.023
7,100_0013_0154.JPG,733511.463,5709264.448,101.365,0.012,0.012,0.030
7,100_0013_0155.JPG,733499.884,5709236.366,101.816,0.014,0.014,0.035
7,100_0013_0156.JPG,733488.431,5709208.650,102.778,0.015,0.016,0.038
7,100_0013_0157.JPG,733477.164,5709181.504,102.896,0.016,0.016,0.039
7,100_0013_0158.JPG,733465.834,5709154.103,102.859,0.015,0.015,0.038
7,100_0013_0159.JPG,733454.533,5709126.637,102.774,0.014,0.014,0.034
7,100_0013_0160.JPG,733443.193,5709099.232,102.948,0.012,0.012,0.030
7,100_0013_0161.JPG,733433.397,5709076.612,103.238,0.009,0.010,0.024
7,100_0013_0162.JPG,733405.824,5709062.008,101.472,0.009,0.009,0.024
7,100_0013_0163.JPG,733379.367,5709046.266,101.548,0.012,0.011,0.030
7,100_0013_0164.JPG,733353.929,5709031.689,102.351,0.013,0.014,0.034
7,100_0013_0165.JPG,733349.864,5709030.036,102.557,0.015,0.015,0.037
7,100_0013_0166.JPG,733362.444,5709060.527,102.432,0.016,0.016,0.041
7,100_0013_0167.JPG,733373.841,5709087.978,102.921,0.015,0.016,0.038
7,100_0013_0168.JPG,733385.150,5709115.355,102.991,0.014,0.014,0.035
7,100_0013_0169.JPG,733396.424,5709142.604,102.988,0.012,0.012,0.032
7,100_0013_0170.JPG,733407.909,5709170.217,103.002,0.009,0.009,0.024
7,100_0013_0171.JPG,733419.386,5709197.859,103.155,0.008,0.008,0.023
7,100_0013_0172.JPG,733430.645,5709225.224,103.272,0.010,0.009,0.025
7,100_0013_0173.JPG,733441.466,5709251.115,103.394,0.012,0.012,0.030
7,100_0013_0174.JPG,733442.014,5709253.324,103.227,0.013,0.013,0.033
7,100_0013_0175.JPG,733413.502,5709238.475,101.838,0.016,0.016,0.041
7,100_0013_0176.JPG,733386.868,5709223.455,102.409,0.016,0.016,0.039
7,100_0013_0177.JPG,733361.328,5709209.409,103.209,0.015,0.015,0.037
7,100_0013_0178.JPG,733358.264,5709207.159,103.300,0.015,0.015,0.039
7,100_0013_0179.JPG,733346.628,5709178.242,101.662,0.011,0.011,0.028
7,100_0013_0180.JPG,733334.686,5709149.926,101.872,0.009,0.009,0.023
7,100_0013_0181.JPG,733323.414,5709122.920,102.461,0.009,0.008,0.023
7,100_0013_0182.JPG,733312.122,5709095.478,102.904,0.011,0.010,0.026
7,100_0013_0183.JPG,733300.702,5709067.872,103.106,0.012,0.013,0.032
7,100_0013_0184.JPG,733291.417,5709047.093,103.182,0.015,0.015,0.037
7,100_0013_0185.JPG,733273.076,5709074.682,102.078,0.016,0.016,0.039
7,100_0013_0186.JPG,733256.901,5709098.855,102.550,0.015,0.015,0.038
7,100_0013_0187.JPG,733252.164,5709106.963,102.816,0.014,0.014,0.035
7,100_0013_0188.JPG,733264.641,5709137.361,102.781,0.011,0.011,0.027
8,100_0029_0001.JPG,734991.879,5709755.773,102.068,0.046,0.039,0.122
8,100_0029_0002.JPG,734999.159,5709795.161,102.176,0.037,0.031,0.095
8,100_0029_0003.JPG,735004.694,5709828.144,102.210,0.032,0.027,0.083
8,100_0029_0004.JPG,735005.879,5709838.131,102.139,0.027,0.023,0.072
8,100_0029_0005.JPG,734985.715,5709830.085,102.065,0.020,0.017,0.053
8,100_0029_0006.JPG,734970.239,5709816.781,102.213,0.015,0.012,0.040
8,100_0029_0007.JPG,734949.329,5709815.573,102.164,0.010,0.009,0.029
8,100_0029_0008.JPG,734943.877,5709778.283,102.102,0.049,0.042,0.129
8,100_0029_0009.JPG,734937.388,5709744.354,102.454,0.044,0.037,0.122
8,100_0029_0010.JPG,734935.959,5709739.598,102.242,0.047,0.043,0.181
8,100_0029_0011.JPG,734901.942,5709724.609,102.050,0.032,0.027,0.103
8,100_0029_0012.JPG,734879.252,5709714.654,102.279,0.025,0.022,0.081
8,100_0029_0013.JPG,734885.837,5709753.455,102.095,0.017,0.015,0.047
8,100_0029_0014.JPG,734891.491,5709787.396,102.151,0.014,0.012,0.037
8,100_0029_0015.JPG,734895.224,5709812.972,102.165,0.010,0.009,0.032
8,100_0029_0016.JPG,734857.498,5709807.276,102.092,0.048,0.040,0.123
8,100_0029_0017.JPG,734841.261,5709803.871,102.232,0.016,0.013,0.042
8,100_0029_0018.JPG,734835.643,5709767.262,102.055,0.020,0.017,0.052
8,100_0029_0019.JPG,734829.529,5709732.251,102.350,0.021,0.018,0.055
8,100_0029_0020.JPG,734823.378,5709697.825,102.402,0.019,0.016,0.053
8,100_0029_0021.JPG,734820.843,5709686.601,102.212,0.017,0.015,0.050
8,100_0029_0022.JPG,734786.989,5709671.612,102.066,0.012,0.011,0.035
8,100_0029_0023.JPG,734771.449,5709664.406,102.306,0.011,0.009,0.030
8,100_0029_0024.JPG,734763.389,5709661.006,102.170,0.009,0.009,0.033
8,100_0029_0025.JPG,734770.774,5709700.213,102.091,0.013,0.011,0.036
8,100_0029_0026.JPG,734776.540,5709734.390,102.073,0.016,0.014,0.044
8,100_0029_0027.JPG,734782.194,5709768.453,102.090,0.019,0.016,0.050
8,100_0029_0028.JPG,734785.643,5709792.021,102.053,0.021,0.018,0.056
8,100_0029_0029.JPG,734748.119,5709784.352,102.017,0.018,0.016,0.059
8,100_0029_0030.JPG,734730.958,5709779.932,102.237,0.015,0.013,0.040
8,100_0029_0031.JPG,734725.545,5709743.253,102.067,0.011,0.009,0.030
8,100_0029_0032.JPG,734719.340,5709708.298,102.326,0.010,0.010,0.031
8,100_0029_0033.JPG,734713.443,5709673.779,102.294,0.012,0.011,0.033
8,100_0029_0034.JPG,734707.625,5709639.591,102.377,0.015,0.013,0.041
8,100_0029_0035.JPG,734705.596,5709630.593,102.191,0.018,0.015,0.047
8,100_0029_0036.JPG,734672.197,5709614.566,101.992,0.020,0.017,0.053
8,100_0029_0037.JPG,734648.631,5709603.094,102.080,0.019,0.016,0.051
8,100_0029_0038.JPG,734655.268,5709642.365,102.102,0.015,0.013,0.040
8,100_0029_0039.JPG,734660.905,5709676.094,102.185,0.012,0.010,0.036
8,100_0029_0040.JPG,734666.616,5709710.620,102.229,0.010,0.009,0.032
8,100_0029_0041.JPG,734672.241,5709744.636,102.200,0.010,0.008,0.028
8,100_0029_0042.JPG,734675.686,5709768.272,102.118,0.014,0.013,0.045
8,100_0029_0043.JPG,734641.152,5709752.199,101.970,0.020,0.017,0.053
8,100_0029_0044.JPG,734618.240,5709740.302,102.139,0.021,0.017,0.054
8,100_0029_0045.JPG,734612.771,5709703.686,101.960,0.019,0.016,0.049
8,100_0029_0046.JPG,734606.488,5709668.721,102.259,0.016,0.013,0.042
8,100_0029_0047.JPG,734600.578,5709634.303,102.211,0.013,0.011,0.034
8,100_0029_0048.JPG,734594.805,5709599.571,102.156,0.010,0.009,0.029
8,100_0029_0049.JPG,734589.678,5709572.578,102.081,0.010,0.009,0.030
8,100_0029_0050.JPG,734556.015,5709556.333,102.085,0.015,0.013,0.042
8,100_0029_0051.JPG,734532.574,5709544.930,102.199,0.019,0.016,0.051
8,100_0029_0052.JPG,734539.018,5709583.952,102.136,0.021,0.017,0.054
8,100_0029_0053.JPG,734544.642,5709617.748,102.176,0.019,0.016,0.051
8,100_0029_0054.JPG,734550.396,5709652.196,102.218,0.017,0.014,0.045
8,100_0029_0055.JPG,734556.167,5709686.636,102.235,0.014,0.012,0.037
8,100_0029_0056.JPG,734559.191,5709707.619,102.035,0.010,0.010,0.028
8,100_0029_0057.JPG,734525.756,5709689.370,101.965,0.011,0.010,0.032
8,100_0029_0058.JPG,734502.084,5709676.037,102.246,0.014,0.012,0.040
8,100_0029_0059.JPG,734495.265,5709672.083,102.437,0.015,0.013,0.042
8,100_0029_0060.JPG,734495.280,5709638.524,101.974,0.020,0.017,0.052
8,100_0029_0061.JPG,734489.122,5709603.140,102.237,0.021,0.018,0.054
8,100_0029_0062.JPG,734483.049,5709568.003,102.244,0.020,0.017,0.053
8,100_0029_0063.JPG,734477.498,5709534.265,102.212,0.018,0.015,0.048
8,100_0029_0064.JPG,734473.602,5709514.468,102.067,0.015,0.012,0.039
8,100_0029_0065.JPG,734439.908,5709498.173,102.041,0.010,0.009,0.029
8,100_0029_0066.JPG,734416.404,5709486.627,102.097,0.011,0.010,0.030
8,100_0029_0067.JPG,734422.884,5709525.494,102.078,0.016,0.013,0.042
8,100_0029_0068.JPG,734428.588,5709559.761,102.166,0.019,0.016,0.049
8,100_0029_0069.JPG,734434.301,5709594.128,102.158,0.020,0.017,0.053
8,100_0029_0070.JPG,734439.855,5709627.697,102.198,0.021,0.017,0.055
8,100_0029_0071.JPG,734441.813,5709642.485,102.028,0.019,0.016,0.050
8,100_0029_0072.JPG,734408.209,5709624.536,101.995,0.015,0.012,0.039
8,100_0029_0073.JPG,734383.475,5709609.975,102.277,0.010,0.009,0.028
8,100_0029_0074.JPG,734378.277,5709573.876,102.064,0.011,0.010,0.031
8,100_0029_0075.JPG,734372.082,5709538.847,102.325,0.016,0.013,0.042
8,100_0029_0076.JPG,734366.206,5709504.360,102.297,0.018,0.015,0.047
8,100_0029_0077.JPG,734360.326,5709469.693,102.347,0.020,0.017,0.052
8,100_0029_0078.JPG,734357.481,5709456.162,102.085,0.021,0.018,0.054
8,100_0029_0079.JPG,734323.918,5709439.824,102.049,0.019,0.016,0.050
8,100_0029_0080.JPG,734300.358,5709428.438,102.055,0.015,0.012,0.039
8,100_0029_0081.JPG,734307.017,5709467.587,102.075,0.010,0.009,0.029
8,100_0029_0082.JPG,734312.662,5709501.361,102.116,0.010,0.009,0.028
